ID	genesym	logFC	AveExpr	t	P.Value	adj.P.Val	B
358	ASCL3	-1.31989988593491	7.06204801985566	-25.6753178161318	3.69903539322051e-109	7.39807078644101e-109	238.158652690391
220	216922_x_at	-1.47254183206573	5.83892917683987	-25.6322769209218	6.97938487440959e-109	1.39341511072869e-108	237.524503759064
195	216698_x_at	-1.46900516087813	7.79876119455664	-25.6158660104313	8.89059839501471e-109	1.77185869421772e-108	237.282752862661
631	HTR1F	-1.3312152968741	5.88692074712552	-25.6049843143846	1.04381639618413e-108	2.07662594109039e-108	237.122466141881
831	OR1G1	-1.29680993419245	7.37489885597245	-25.5632431440505	1.93161199894434e-108	3.83611365404385e-108	236.507715947109
566	GJD2	-1.23275836769482	7.63823546576246	-25.5612168196664	1.99018806928825e-108	3.94552170653992e-108	236.477876753545
132	215738_at	-1.0252707714333	6.56230697684406	-25.5608886469623	1.99984041214431e-108	3.95772613032755e-108	236.473044190324
685	KIAA1467	-1.10527612795503	6.59154242842953	-25.5013546334606	4.80963927105966e-108	9.50176554073218e-108	235.596521938298
934	RHO	-1.09507909994188	7.51177102277326	-25.5012198131517	4.81920530886322e-108	9.50407736869889e-108	235.594537326387
634	HTR6	-1.17256014483339	6.80280340186309	-25.3991749244007	2.16729940834566e-107	4.26675292216919e-107	234.092859626682
79	210918_at	-1.105289773746	6.03010148362828	-25.3758277262186	3.05668991639793e-107	6.00724476625426e-107	233.749418094687
464	CYLC2	-0.678394418852075	5.27034406922817	-25.344907457557	4.81936115719749e-107	9.45496850944117e-107	233.294652327981
843	P11	-0.931229515257372	5.65196839107878	-25.2936034810827	1.02565104505409e-106	2.00871450346233e-106	232.540284766592
682	KIAA0125	-1.61114013890909	6.57090903588097	-25.277393739654	1.30200940484372e-106	2.54555206611933e-106	232.301989830665
366	ATXN8OS	-1.14392099190889	7.05645998453131	-25.265259220384	1.55658341696457e-106	3.03802142759291e-106	232.123619810118
465	CYP11B1	-0.682153589548245	5.59320226252671	-25.1969693208277	4.25146246756715e-106	8.28340019498454e-106	231.12006093527
203	216746_at	-0.563400074924457	5.06841277014773	-25.1707566624282	6.25149444629112e-106	1.21592641120301e-105	230.734969845652
265	220396_at	-0.99615439120802	8.06176217305591	-25.1546798242309	7.9189572124932e-106	1.53760884468993e-105	230.498817381711
416	CD1A	-1.67265561884357	7.75185225563925	-25.1489684958358	8.61279575897556e-106	1.66946657519869e-105	230.414929807853
633	HTR3B	-1.24647292720072	6.59798779497016	-25.1288698987204	1.15743241562437e-105	2.2396811871569e-105	230.119748411444
656	INA	-1.23027316053385	7.40394362549533	-25.1246398809538	1.23170517563318e-105	2.37933491265659e-105	230.057628588567
